Order,Name,Kind,Gateway,Created At,Status,Amount,Currency,Card Type,Payment Method
5301080096821,#1630,capture,stripe,2024-04-14 15:24:25 +0400,success,413.00,AED,visa,card
5299974209589,#1629,sale,cash,2024-04-12 16:43:56 +0400,success,180.00,AED,"",""
5299061719093,#1628,sale,cash,2024-04-11 21:27:43 +0400,success,27.00,AED,"",""
5299043237941,#1627,sale,Network POS,2024-04-11 21:10:23 +0400,success,16.65,AED,"",""
5298916622389,#1626,sale,cash,2024-04-11 19:08:21 +0400,success,44.10,AED,"",""
5298852724789,#1625,sale,Network POS,2024-04-11 18:07:57 +0400,success,36.00,AED,"",""
5298693505077,#1624,sale,Network POS,2024-04-11 15:13:53 +0400,success,90.00,AED,"",""
5297717641269,#1623,sale,cash,2024-04-10 21:41:55 +0400,success,17.10,AED,"",""
5297432756277,#1622,sale,Network POS,2024-04-10 18:14:00 +0400,success,17.10,AED,"",""
5297192140853,#1621,sale,cash,2024-04-10 13:01:53 +0400,success,29.25,AED,"",""
5297188306997,#1620,sale,Network POS,2024-04-10 12:57:58 +0400,success,37.80,AED,"",""
5294790311989,#1619,sale,Network POS,2024-04-08 19:56:50 +0400,success,22.00,AED,"",""
5294615068725,#1618,sale,Network POS,2024-04-08 16:49:07 +0400,success,87.00,AED,"",""
5294613233717,#1617,sale,Network POS,2024-04-08 16:46:25 +0400,success,62.00,AED,"",""
5294530658357,#1616,sale,cash,2024-04-08 14:43:40 +0400,success,630.00,AED,"",""
5293763919925,#1615,sale,cash,2024-04-07 21:36:18 +0400,success,21.50,AED,"",""
5293516259381,#1614,sale,cash,2024-04-07 17:30:17 +0400,success,90.00,AED,"",""
5292688670773,#1613,sale,Network POS,2024-04-06 22:40:01 +0400,success,217.86,AED,"",""
5292388974645,#1612,sale,Network POS,2024-04-06 18:21:47 +0400,success,19.01,AED,"",""
5291246157877,#1611,sale,Network POS,2024-04-05 17:42:40 +0400,success,29.99,AED,"",""
5290189717557,#1610,sale,Network POS,2024-04-04 19:31:32 +0400,success,156.00,AED,"",""
5287387234357,#1609,sale,cash,2024-04-02 19:33:47 +0400,success,99.90,AED,"",""
5287382614069,#1608,sale,Network POS,2024-04-02 19:29:37 +0400,success,55.00,AED,"",""
5286334365749,#1607,capture,stripe,2024-04-03 19:57:20 +0400,success,298.00,AED,visa,card
5286272761909,#1606,sale,cash,2024-04-01 22:58:49 +0400,success,78.30,AED,"",""
5286238781493,#1605,sale,Network POS,2024-04-01 22:30:05 +0400,success,673.50,AED,"",""
5286233276469,#1604,sale,Network POS,2024-04-01 22:25:13 +0400,success,64.80,AED,"",""
5285697585205,#1603,capture,stripe,2024-04-01 18:01:50 +0400,success,158.97,AED,master,card
5285667438645,#1602,capture,stripe,2024-04-01 14:41:49 +0400,success,130.48,AED,visa,card
5283787145269,#1601,sale,Network POS,2024-03-30 19:26:02 +0400,success,21.60,AED,"",""
5283615670325,#1600,sale,Network POS,2024-03-30 16:20:51 +0400,success,18.00,AED,"",""
5282828615733,#1599,sale,Network POS,2024-03-29 22:43:18 +0400,success,30.00,AED,"",""
5282648129589,#1598,sale,cash,2024-03-29 20:17:25 +0400,success,82.00,AED,"",""
5282553200693,#1597,sale,Network POS,2024-03-29 18:59:50 +0400,success,194.75,AED,"",""
5282410037301,#1596,sale,Network POS,2024-03-29 16:44:33 +0400,success,395.94,AED,"",""
5282348826677,#1595,sale,cash,2024-03-29 15:26:25 +0400,success,341.55,AED,"",""
5282290663477,#1594,sale,Network POS,2024-03-29 14:14:03 +0400,success,149.40,AED,"",""
5281492893749,#1593,sale,cash,2024-03-28 21:28:02 +0400,success,10.00,AED,"",""
5281490731061,#1592,sale,cash,2024-03-28 21:25:50 +0400,success,19.50,AED,"",""
5281272168501,#1591,sale,Network POS,2024-03-28 17:58:36 +0400,success,1116.04,AED,"",""
5281216364597,#1590,sale,Network POS,2024-03-28 17:02:57 +0400,success,55.80,AED,"",""
5281210073141,#1589,sale,Network POS,2024-03-28 16:55:59 +0400,success,38.00,AED,"",""
5280616710197,#1588,capture,stripe,2024-03-29 09:38:45 +0400,success,326.49,AED,visa,card
5280214515765,#1587,sale,Network POS,2024-03-27 22:32:54 +0400,success,39.69,AED,"",""
5279450660917,#1586,sale,cash,2024-03-27 17:40:28 +0400,success,47.50,AED,"",""
5278283071541,#1585,sale,Network POS,2024-03-26 20:53:23 +0400,success,37.80,AED,"",""
5278098325557,#1584,sale,cash,2024-03-26 17:35:56 +0400,success,92.70,AED,"",""
5278091706421,#1583,sale,Network POS,2024-03-26 17:27:51 +0400,success,202.95,AED,"",""
5278089707573,#1582,sale,Network POS,2024-03-26 17:25:38 +0400,success,147.60,AED,"",""
5277230727221,#1581,sale,manual,2024-03-25 22:38:09 +0400,success,782.56,AED,"",""
5277205266485,#1580,sale,cash,2024-03-25 22:09:44 +0400,success,99.91,AED,"",""
5276971335733,#1579,sale,Network POS,2024-03-25 19:52:49 +0400,success,115.20,AED,"",""
5276607643701,#1578,sale,Network POS,2024-03-25 13:51:42 +0400,success,1879.03,AED,"",""
5276570386485,#1577,sale,cash,2024-03-25 12:40:22 +0400,success,50.00,AED,"",""
5275776811061,#1576,sale,Network POS,2024-03-24 19:34:57 +0400,success,36.00,AED,"",""
5274950664245,#1575,sale,Network POS,2024-03-23 23:32:09 +0400,success,93.00,AED,"",""
5274848002101,#1574,sale,Network POS,2024-03-23 22:09:50 +0400,success,67.51,AED,"",""
5273707675701,#1573,sale,Network POS,2024-03-22 22:39:44 +0400,success,29.99,AED,"",""
5273512968245,#1572,sale,Network POS,2024-03-22 19:42:00 +0400,success,195.00,AED,"",""
5273460277301,#1571,sale,Network POS,2024-03-22 18:53:30 +0400,success,121.06,AED,"",""
5273338249269,#1570,sale,Network POS,2024-03-22 16:32:27 +0400,success,61.50,AED,"",""
5272357929013,#1569,sale,cash,2024-03-21 19:36:00 +0400,success,71.10,AED,"",""
5270915022901,#1568,sale,cash,2024-03-20 16:13:26 +0400,success,60.00,AED,"",""
5269495971893,#1567,sale,cash,2024-03-19 19:06:18 +0400,success,27.00,AED,"",""
5269197127733,#1566,sale,Network POS,2024-03-19 12:59:35 +0400,success,44.55,AED,"",""
5269177663541,#1565,sale,cash,2024-03-19 12:37:18 +0400,success,657.00,AED,"",""
5268357546037,#1564,sale,Network POS,2024-03-18 19:23:32 +0400,success,18.00,AED,"",""
5268061683765,#1563,capture,stripe,2024-03-19 18:33:46 +0400,success,110.00,AED,visa,card
5266945769525,#1562,void,stripe,2024-03-17 20:54:41 +0400,success,0.00,AED,visa,card
5266931351605,#1561,sale,cash,2024-03-17 18:51:32 +0400,success,20.00,AED,"",""
5266683559989,#1560,sale,Network POS,2024-03-17 13:54:20 +0400,success,194.84,AED,"",""
5265349345333,#1559,sale,cash,2024-03-16 15:29:53 +0400,success,283.50,AED,"",""
5265339514933,#1558,sale,Network POS,2024-03-16 15:18:52 +0400,success,185.40,AED,"",""
5264285564981,#1557,sale,Network POS,2024-03-15 20:57:46 +0400,success,135.90,AED,"",""
5263209562165,#1556,sale,Network POS,2024-03-14 23:39:07 +0400,success,63.90,AED,"",""
5262951120949,#1555,sale,Network POS,2024-03-14 19:40:22 +0400,success,17.00,AED,"",""
5262948597813,#1554,sale,Network POS,2024-03-14 19:38:12 +0400,success,85.51,AED,"",""
5262571241525,#1553,capture,stripe,2024-03-15 19:18:41 +0400,success,133.90,AED,visa,card
5261870301237,#1552,sale,Network POS,2024-03-13 22:03:28 +0400,success,65.25,AED,"",""
5261784514613,#1551,sale,Network POS,2024-03-13 20:38:42 +0400,success,54.00,AED,"",""
5261565493301,#1550,sale,Network POS,2024-03-13 16:37:59 +0400,success,80.00,AED,"",""
5260700811317,#1549,sale,Network POS,2024-03-12 22:02:52 +0400,success,342.00,AED,"",""
5260460326965,#1548,sale,cash,2024-03-12 17:47:12 +0400,success,165.15,AED,"",""
5259362664501,#1547,sale,cash,2024-03-11 19:46:15 +0400,success,706.58,AED,"",""
5259126931509,#1546,capture,stripe,2024-03-13 16:45:17 +0400,success,579.17,AED,visa,card
5258345218101,#1545,sale,cash,2024-03-10 21:45:28 +0400,success,572.40,AED,"",""
5258314252341,#1544,sale,Network POS,2024-03-10 21:26:00 +0400,success,19.80,AED,"",""
5258304225333,#1543,sale,Network POS,2024-03-10 21:19:50 +0400,success,58.50,AED,"",""
5258300424245,#1542,sale,cash,2024-03-10 21:17:59 +0400,success,27.00,AED,"",""
5256759836725,#1541,sale,Network POS,2024-03-09 15:16:17 +0400,success,111.00,AED,"",""
5255761952821,#1540,sale,Network POS,2024-03-08 19:31:27 +0400,success,157.17,AED,"",""
5255686946869,#1539,sale,cash,2024-03-08 18:16:43 +0400,success,43.20,AED,"",""
5255613808693,#1538,sale,cash,2024-03-08 16:45:00 +0400,success,68.00,AED,"",""
5255481557045,#1537,capture,stripe,2024-03-08 15:34:29 +0400,success,661.88,AED,visa,card
5254534758453,#1536,sale,Network POS,2024-03-07 19:12:25 +0400,success,70.92,AED,"",""
5254344081461,#1535,capture,stripe,2024-03-07 20:46:49 +0400,success,272.97,AED,visa,card
5254332579893,#1534,capture,stripe,2024-03-10 16:03:58 +0400,success,197.00,AED,visa,card
5253181505589,#1533,sale,Network POS,2024-03-06 20:36:14 +0400,success,165.60,AED,"",""
5251758915637,#1532,capture,stripe,2024-03-06 13:51:50 +0400,success,617.47,AED,visa,card
5251703144501,#1531,sale,cash,2024-03-05 15:03:27 +0400,success,135.00,AED,"",""
5250534735925,#1530,sale,Network POS,2024-03-04 22:08:37 +0400,success,81.00,AED,"",""
5250525823029,#1529,sale,Network POS,2024-03-04 22:01:40 +0400,success,71.10,AED,"",""
5250525823029,#1529,refund,Network POS,2024-03-16 07:22:36 +0400,success,71.10,AED,"",""
5250525823029,#1529,sale,manual,2024-03-16 07:26:23 +0400,success,71.10,AED,"",""
5250517073973,#1528,sale,Network POS,2024-03-04 21:53:57 +0400,success,67.50,AED,"",""
5250487746613,#1527,sale,Network POS,2024-03-04 21:28:50 +0400,success,807.76,AED,"",""
5250426306613,#1526,sale,Network POS,2024-03-04 20:39:16 +0400,success,150.50,AED,"",""
5250336555061,#1525,sale,Network POS,2024-03-04 18:55:44 +0400,success,493.40,AED,"",""
5250310864949,#1524,sale,Network POS,2024-03-04 18:23:09 +0400,success,37.00,AED,"",""
5250290417717,#1523,sale,Network POS,2024-03-04 17:55:54 +0400,success,42.75,AED,"",""
5249152942133,#1522,sale,Network POS,2024-03-03 19:38:13 +0400,success,26.56,AED,"",""
5249114669109,#1521,sale,Network POS,2024-03-03 18:58:24 +0400,success,45.00,AED,"",""
5249014005813,#1520,capture,stripe,2024-03-06 13:52:06 +0400,success,1778.96,AED,visa,card
5247982370869,#1519,sale,cash,2024-03-02 19:51:39 +0400,success,70.00,AED,"",""
5247946293301,#1518,sale,Network POS,2024-03-02 19:22:37 +0400,success,376.77,AED,"",""
5247756894261,#1517,sale,Network POS,2024-03-02 15:20:51 +0400,success,10.00,AED,"",""
5247724191797,#1516,capture,stripe,2024-03-03 10:41:23 +0400,success,479.39,AED,visa,card
5246486413365,#1515,capture,stripe,2024-03-03 15:15:54 +0400,success,200.00,AED,visa,card
5245678747701,#1514,sale,Network POS,2024-02-29 21:40:37 +0400,success,54.00,AED,"",""
5245256990773,#1513,sale,Network POS,2024-02-29 15:44:11 +0400,success,270.90,AED,"",""
5244137668661,#1512,sale,Network POS,2024-02-28 20:39:41 +0400,success,343.26,AED,"",""
5243936669749,#1511,sale,Network POS,2024-02-28 17:34:16 +0400,success,37.00,AED,"",""
5242909982773,#1510,sale,Network POS,2024-02-27 22:16:50 +0400,success,36.00,AED,"",""
5242804666421,#1509,sale,Network POS,2024-02-27 20:49:32 +0400,success,170.56,AED,"",""
5239996481589,#1508,sale,Network POS,2024-02-25 20:12:18 +0400,success,39.00,AED,"",""
5239744757813,#1507,sale,Network POS,2024-02-25 15:05:08 +0400,success,167.40,AED,"",""
5238730784821,#1506,sale,Network POS,2024-02-24 19:33:51 +0400,success,1091.86,AED,"",""
5238653059125,#1505,sale,Network POS,2024-02-24 18:09:46 +0400,success,94.50,AED,"",""
5238378790965,#1504,sale,cash,2024-02-24 10:06:29 +0400,success,20.00,AED,"",""
5237588099125,#1503,sale,cash,2024-02-23 19:53:06 +0400,success,24.00,AED,"",""
5237587476533,#1502,sale,Network POS,2024-02-23 19:52:30 +0400,success,34.00,AED,"",""
5234775588917,#1501,capture,stripe,2024-02-22 10:19:36 +0400,success,160.00,AED,visa,card
5233489051701,#1500,capture,stripe,2024-02-20 15:12:54 +0400,success,1427.18,AED,visa,card
5231955673141,#1499,sale,manual,2024-02-19 15:05:32 +0400,success,705.52,AED,"",""
5230875476021,#1498,sale,Network POS,2024-02-18 20:00:02 +0400,success,79.20,AED,"",""
5230763737141,#1497,void,stripe,2024-02-19 15:07:33 +0400,success,0.00,AED,visa,card
5230677917749,#1496,sale,Network POS,2024-02-18 16:17:24 +0400,success,733.05,AED,"",""
5230601437237,#1495,sale,cash,2024-02-18 14:22:16 +0400,success,50.00,AED,"",""
5229483655221,#1494,sale,Network POS,2024-02-17 19:05:06 +0400,success,140.40,AED,"",""
5229323190325,#1493,sale,cash,2024-02-17 15:35:47 +0400,success,476.10,AED,"",""
5228339658805,#1492,sale,Network POS,2024-02-16 20:08:10 +0400,success,69.00,AED,"",""
5228088262709,#1491,sale,Network POS,2024-02-16 15:07:29 +0400,success,90.00,AED,"",""
5228049399861,#1490,capture,stripe,2024-02-17 12:38:00 +0400,success,5985.00,AED,master,card
5224098627637,#1489,sale,cash,2024-02-13 20:25:36 +0400,success,60.00,AED,"",""
5222766084149,#1488,sale,cash,2024-02-12 22:04:29 +0400,success,72.00,AED,"",""
5222581534773,#1487,sale,Network POS,2024-02-12 20:54:02 +0400,success,380.25,AED,"",""
5222474612789,#1486,sale,Network POS,2024-02-12 19:09:15 +0400,success,306.90,AED,"",""
5222445514805,#1485,sale,Network POS,2024-02-12 18:39:32 +0400,success,81.00,AED,"",""
5222437781557,#1484,sale,Network POS,2024-02-12 18:30:46 +0400,success,150.00,AED,"",""
5221284184117,#1483,sale,Network POS,2024-02-11 21:00:27 +0400,success,318.15,AED,"",""
5221074010165,#1482,sale,Network POS,2024-02-11 17:25:39 +0400,success,24.00,AED,"",""
5218694660149,#1481,sale,cash,2024-02-09 19:47:56 +0400,success,134.00,AED,"",""
5217493286965,#1480,sale,Network POS,2024-02-08 21:42:07 +0400,success,345.58,AED,"",""
5216192135221,#1479,sale,cash,2024-02-07 22:29:42 +0400,success,525.56,AED,"",""
5216173588533,#1478,sale,cash,2024-02-07 22:10:52 +0400,success,1217.25,AED,"",""
5216058769461,#1477,sale,Network POS,2024-02-07 20:33:06 +0400,success,82.01,AED,"",""
5215898206261,#1476,sale,Network POS,2024-02-07 17:49:52 +0400,success,67.00,AED,"",""
5214722031669,#1475,sale,cash,2024-02-06 20:50:10 +0400,success,16.00,AED,"",""
5214644011061,#1474,sale,cash,2024-02-06 19:37:57 +0400,success,56.70,AED,"",""
5214603444277,#1473,sale,Network POS,2024-02-06 18:57:24 +0400,success,118.80,AED,"",""
5214586535989,#1472,sale,Network POS,2024-02-06 18:40:28 +0400,success,177.30,AED,"",""
5213345579061,#1471,sale,cash,2024-02-05 20:44:42 +0400,success,35.00,AED,"",""
5213159489589,#1470,sale,cash,2024-02-05 18:12:32 +0400,success,56.00,AED,"",""
5212961800245,#1469,capture,stripe,2024-02-05 23:31:14 +0400,success,98.00,AED,visa,card
5212886171701,#1468,sale,cash,2024-02-05 13:21:11 +0400,success,34.60,AED,"",""
5211999895605,#1467,sale,cash,2024-02-04 21:52:07 +0400,success,90.00,AED,"",""
5211509653557,#1466,sale,Network POS,2024-02-04 13:29:28 +0400,success,26.56,AED,"",""
5211216773173,#1465,capture,stripe,2024-02-04 11:09:42 +0400,success,899.99,AED,visa,card
5210219380789,#1464,sale,cash,2024-02-03 15:11:22 +0400,success,309.84,AED,"",""
5209071091765,#1463,sale,Network POS,2024-02-02 18:37:48 +0400,success,200.00,AED,"",""
5208901287989,#1462,sale,Network POS,2024-02-02 15:32:34 +0400,success,65.00,AED,"",""
5208852365365,#1461,sale,cash,2024-02-02 14:36:54 +0400,success,186.75,AED,"",""
5207914709045,#1460,sale,Network POS,2024-02-01 21:37:02 +0400,success,207.00,AED,"",""
5207603609653,#1459,sale,cash,2024-02-01 17:26:34 +0400,success,22.00,AED,"",""
5207591551029,#1458,sale,Network POS,2024-02-01 17:16:02 +0400,success,20.86,AED,"",""
5207432560693,#1457,sale,cash,2024-02-01 14:42:52 +0400,success,8.00,AED,"",""
5207424598069,#1456,sale,Network POS,2024-02-01 14:38:19 +0400,success,24.00,AED,"",""
5205796978741,#1455,sale,Network POS,2024-01-31 13:14:05 +0400,success,74.99,AED,"",""
5205592932405,#1454,capture,stripe,2024-01-31 11:25:33 +0400,success,94.99,AED,visa,card
5204888944693,#1453,sale,Network POS,2024-01-30 21:01:46 +0400,success,93.50,AED,"",""
5204797358133,#1452,sale,Network POS,2024-01-30 19:29:24 +0400,success,28.50,AED,"",""
5204593082421,#1451,sale,cash,2024-01-30 15:34:05 +0400,success,58.00,AED,"",""
5204172308533,#1450,sale,manual,2024-01-30 08:07:41 +0400,success,305.00,AED,"",""
5203874447413,#1449,capture,stripe,2024-01-30 14:46:27 +0400,success,455.50,AED,visa,card
5203550568501,#1448,sale,Network POS,2024-01-29 20:37:46 +0400,success,247.07,AED,"",""
5203329646645,#1447,sale,Network POS,2024-01-29 16:54:48 +0400,success,112.07,AED,"",""
5203236388917,#1446,sale,Network POS,2024-01-29 14:45:11 +0400,success,115.00,AED,"",""
5202293948469,#1445,sale,cash,2024-01-28 20:56:31 +0400,success,31.50,AED,"",""
5202152128565,#1444,sale,Network POS,2024-01-28 19:06:51 +0400,success,21.60,AED,"",""
5201991335989,#1443,sale,Network POS,2024-01-28 16:19:32 +0400,success,300.00,AED,"",""
5200940892213,#1442,sale,Network POS,2024-01-27 20:15:55 +0400,success,232.20,AED,"",""
5200860512309,#1441,sale,cash,2024-01-27 18:50:03 +0400,success,236.00,AED,"",""
5200683237429,#1440,sale,Network POS,2024-01-27 15:08:44 +0400,success,29.51,AED,"",""
5200667443253,#1439,sale,Network POS,2024-01-27 14:43:22 +0400,success,202.00,AED,"",""
5199855124533,#1438,sale,Network POS,2024-01-26 20:59:57 +0400,success,31.95,AED,"",""
5199845720117,#1437,sale,Network POS,2024-01-26 20:50:54 +0400,success,32.50,AED,"",""
5199288893493,#1436,sale,Network POS,2024-01-26 13:41:51 +0400,success,88.65,AED,"",""
5199099396149,#1435,sale,Network POS,2024-01-26 10:05:30 +0400,success,368.55,AED,"",""
5198067859509,#1434,capture,stripe,2024-01-25 17:28:24 +0400,success,419.55,AED,visa,card
5198060126261,#1433,sale,Network POS,2024-01-25 16:02:47 +0400,success,151.20,AED,"",""
5192692138037,#1432,sale,Network POS,2024-01-24 21:05:03 +0400,success,30.00,AED,"",""
5191549255733,#1431,sale,Network POS,2024-01-23 21:29:14 +0400,success,496.35,AED,"",""
5191460126773,#1430,sale,Network POS,2024-01-23 20:00:47 +0400,success,62.00,AED,"",""
5191413825589,#1429,sale,Network POS,2024-01-23 19:09:13 +0400,success,138.15,AED,"",""
5191337541685,#1428,sale,cash,2024-01-23 17:36:34 +0400,success,7.00,AED,"",""
5189171019829,#1427,sale,cash,2024-01-21 22:02:27 +0400,success,26.00,AED,"",""
5188975558709,#1426,sale,Network POS,2024-01-21 19:08:33 +0400,success,394.66,AED,"",""
5188845568053,#1425,sale,Network POS,2024-01-21 16:54:01 +0400,success,52.00,AED,"",""
5188733403189,#1424,sale,Network POS,2024-01-21 14:13:32 +0400,success,132.00,AED,"",""
5187781787701,#1423,sale,cash,2024-01-20 20:02:30 +0400,success,1755.90,AED,"",""
5187781787701,#1423,refund,cash,2024-01-20 22:14:54 +0400,success,63.01,AED,"",""
5187504898101,#1422,sale,cash,2024-01-20 14:18:43 +0400,success,90.00,AED,"",""
5186204762165,#1421,sale,cash,2024-01-19 11:29:40 +0400,success,52.00,AED,"",""
5186198405173,#1420,sale,Network POS,2024-01-19 11:22:30 +0400,success,122.40,AED,"",""
5186153381941,#1419,sale,Network POS,2024-01-19 10:37:24 +0400,success,133.51,AED,"",""
5185445167157,#1418,sale,Network POS,2024-01-18 20:41:29 +0400,success,101.00,AED,"",""
5184109609013,#1417,sale,Network POS,2024-01-17 19:51:38 +0400,success,272.70,AED,"",""
5183980306485,#1416,sale,Network POS,2024-01-17 17:17:51 +0400,success,105.75,AED,"",""
5183795396661,#1415,sale,Network POS,2024-01-17 12:31:55 +0400,success,16.50,AED,"",""
5183776391221,#1414,sale,cash,2024-01-17 12:11:25 +0400,success,125.00,AED,"",""
5183724388405,#1413,sale,cash,2024-01-17 11:16:51 +0400,success,459.50,AED,"",""
5183692144693,#1412,sale,Network POS,2024-01-17 10:42:34 +0400,success,93.50,AED,"",""
5183025414197,#1411,sale,Network POS,2024-01-16 21:31:15 +0400,success,494.00,AED,"",""
5182610309173,#1410,sale,cash,2024-01-16 13:30:25 +0400,success,177.87,AED,"",""
5181668163637,#1409,sale,Network POS,2024-01-15 20:31:32 +0400,success,34.00,AED,"",""
5180336308277,#1408,sale,Network POS,2024-01-14 20:29:44 +0400,success,52.00,AED,"",""
5180026814517,#1407,sale,Network POS,2024-01-14 14:24:36 +0400,success,78.30,AED,"",""
5179963277365,#1406,sale,Network POS,2024-01-14 12:38:38 +0400,success,196.50,AED,"",""
5178980171829,#1405,sale,Network POS,2024-01-13 18:03:34 +0400,success,22.00,AED,"",""
5178831142965,#1404,sale,Network POS,2024-01-13 14:41:23 +0400,success,575.73,AED,"",""
5178019184693,#1403,sale,Network POS,2024-01-12 21:18:00 +0400,success,15.00,AED,"",""
5177971081269,#1402,capture,stripe,2024-01-12 20:39:11 +0400,success,1687.93,AED,visa,card
5177790005301,#1401,sale,Network POS,2024-01-12 17:42:50 +0400,success,100.00,AED,"",""
5177405964341,#1400,sale,Network POS,2024-01-12 09:56:23 +0400,success,213.78,AED,"",""
5176608161845,#1399,sale,cash,2024-01-11 20:36:08 +0400,success,21.00,AED,"",""
5176608161845,#1399,refund,cash,2024-01-11 20:51:47 +0400,success,21.00,AED,"",""
5176471683125,#1398,sale,cash,2024-01-11 18:41:35 +0400,success,346.50,AED,"",""
5176026824757,#1397,void,stripe,2024-01-12 15:49:15 +0400,success,0.00,AED,master,card
5175106043957,#1396,sale,Network POS,2024-01-10 18:57:26 +0400,success,21.00,AED,"",""
5175081009205,#1395,sale,Network POS,2024-01-10 18:31:34 +0400,success,180.00,AED,"",""
5175081009205,#1395,refund,Network POS,2024-01-23 20:06:45 +0400,success,90.00,AED,"",""
5174978117685,#1394,sale,cash,2024-01-10 16:43:34 +0400,success,135.00,AED,"",""
5173807677493,#1393,sale,Network POS,2024-01-09 18:21:32 +0400,success,21.00,AED,"",""
5173707112501,#1392,sale,Network POS,2024-01-09 16:12:38 +0400,success,97.65,AED,"",""
5172448722997,#1391,sale,Network POS,2024-01-08 18:06:20 +0400,success,1138.27,AED,"",""
5172413562933,#1390,sale,Network POS,2024-01-08 17:26:07 +0400,success,121.51,AED,"",""
5171981156405,#1389,capture,stripe,2024-01-08 13:03:16 +0400,success,145.99,AED,visa,card
5171126960181,#1388,sale,cash,2024-01-07 17:24:11 +0400,success,42.00,AED,"",""
5171049300021,#1387,sale,Network POS,2024-01-07 15:30:04 +0400,success,410.86,AED,"",""
5170938249269,#1386,sale,Network POS,2024-01-07 13:09:14 +0400,success,99.00,AED,"",""
5168607952949,#1385,capture,stripe,2024-01-06 11:41:25 +0400,success,412.99,AED,visa,card
5168494411829,#1384,capture,stripe,2024-01-06 11:32:13 +0400,success,310.75,AED,visa,card
5168340795445,#1383,sale,cash,2024-01-05 14:02:44 +0400,success,81.00,AED,"",""
5168338534453,#1382,sale,cash,2024-01-05 13:59:26 +0400,success,345.75,AED,"",""
5167380037685,#1381,sale,Network POS,2024-01-04 21:22:47 +0400,success,157.50,AED,"",""
5167161278517,#1380,sale,Network POS,2024-01-04 18:26:34 +0400,success,245.70,AED,"",""
5166892482613,#1379,sale,cash,2024-01-04 13:53:18 +0400,success,50.00,AED,"",""
5165802487861,#1378,sale,cash,2024-01-03 22:00:37 +0400,success,16.00,AED,"",""
5165796327477,#1377,sale,cash,2024-01-03 21:55:40 +0400,success,540.51,AED,"",""
5165761495093,#1376,sale,Network POS,2024-01-03 21:26:34 +0400,success,10.00,AED,"",""
5164218023989,#1375,sale,cash,2024-01-02 22:34:19 +0400,success,1508.75,AED,"",""
5163844763701,#1374,sale,Network POS,2024-01-02 17:48:45 +0400,success,30.50,AED,"",""
5163764547637,#1373,sale,cash,2024-01-02 16:33:31 +0400,success,15.00,AED,"",""
5163521343541,#1372,sale,manual,2024-01-02 12:29:24 +0400,success,221.89,AED,"",""
5162174185525,#1371,sale,cash,2024-01-01 19:25:47 +0400,success,70.00,AED,"",""
5162035839029,#1370,sale,Network POS,2024-01-01 16:51:23 +0400,success,184.00,AED,"",""
5159760298037,#1369,sale,Network POS,2023-12-30 21:58:37 +0400,success,1131.74,AED,"",""
5159599603765,#1368,sale,Network POS,2023-12-30 19:55:07 +0400,success,39.60,AED,"",""
5159558578229,#1367,sale,Network POS,2023-12-30 19:18:16 +0400,success,69.00,AED,"",""
5159270547509,#1366,sale,Network POS,2023-12-30 14:15:19 +0400,success,50.00,AED,"",""
5158182289461,#1365,sale,cash,2023-12-29 21:38:07 +0400,success,16.00,AED,"",""
5157719474229,#1364,sale,Network POS,2023-12-29 17:26:31 +0400,success,20.00,AED,"",""
5157621825589,#1363,sale,Network POS,2023-12-29 15:33:13 +0400,success,708.70,AED,"",""
5157621825589,#1363,refund,Network POS,2024-02-09 01:34:33 +0400,success,94.96,AED,"",""
5157541118005,#1362,sale,manual,2023-12-29 13:50:45 +0400,pending,13252.16,AED,"",""
5157541118005,#1362,sale,manual,2024-01-25 16:27:56 +0400,success,13252.16,AED,"",""
5157488394293,#1361,sale,Network POS,2023-12-29 12:39:46 +0400,success,52.20,AED,"",""
5156466786357,#1360,sale,cash,2023-12-28 21:39:42 +0400,success,42.00,AED,"",""
5156398071861,#1359,sale,Network POS,2023-12-28 20:46:29 +0400,success,60.00,AED,"",""
5156172857397,#1358,sale,Network POS,2023-12-28 17:34:11 +0400,success,193.87,AED,"",""
5154797977653,#1357,sale,cash,2023-12-27 20:15:48 +0400,success,15.00,AED,"",""
5154734374965,#1356,sale,Network POS,2023-12-27 19:19:39 +0400,success,12.00,AED,"",""
5154724380725,#1355,sale,Network POS,2023-12-27 19:11:23 +0400,success,313.77,AED,"",""
5151994609717,#1354,sale,cash,2023-12-25 21:29:34 +0400,success,106.00,AED,"",""
5150871748661,#1353,sale,Network POS,2023-12-24 17:40:36 +0400,success,152.10,AED,"",""
5150860214325,#1352,sale,cash,2023-12-24 17:22:28 +0400,success,149.30,AED,"",""
5149899325493,#1351,sale,cash,2023-12-23 22:26:38 +0400,success,32.40,AED,"",""
5149889003573,#1350,sale,cash,2023-12-23 22:19:15 +0400,success,50.40,AED,"",""
5149871210549,#1349,sale,cash,2023-12-23 22:06:04 +0400,success,16.00,AED,"",""
5149860200501,#1348,sale,cash,2023-12-23 21:58:04 +0400,success,337.50,AED,"",""
5149815767093,#1347,sale,cash,2023-12-23 21:26:34 +0400,success,39.00,AED,"",""
5149796237365,#1346,sale,cash,2023-12-23 21:13:02 +0400,success,23.00,AED,"",""
5149700358197,#1345,sale,Network POS,2023-12-23 19:57:39 +0400,success,88.86,AED,"",""
5149666967605,#1344,sale,Cash on Delivery (COD),2023-12-23 19:29:27 +0400,pending,332.98,AED,"",""
